"board","combo","reach_probability","fold_frequency","call_frequency","raise_frequency","ev_fold_utg","ev_call_utg","ev_raise_utg","mixed_ev_utg","best_ev_action","best_ev_utg","highest_frequency_action","highest_frequency","loss_if_fold_utg","loss_if_call_utg","loss_if_raise_utg","iteration","exploitability"
"Qs 8h 2d","8d9d","4,35556","0","0,938885","0,061115","0","3,13081","3,05866","3,12640055275","C","3,13081","C","0,938885","3,13081","0","0,0721499999999997","129","0,48116812109947205"
"Qs 8h 2d","8dTd","0,05922","0","0,039611","0,960388","0","3,27425","3,3431","3,34036943955","R","3,3431","R","0,960388","3,3431","0,0688499999999999","0","129","0,48116812109947205"
"Qs 8h 2d","8dKd","34,0161","0","0,55679","0,44321","0","3,0446","3,0404","3,042738518","C","3,0446","C","0,55679","3,0446","0","0,00419999999999998","129","0,48116812109947205"
"Qs 8h 2d","8dAd","36,8653","0","0,768596","0,231404","0","3,15793","3,16333","3,1591795816","R","3,16333","C","0,768596","3,16333","0,00539999999999985","0","129","0,48116812109947205"
"Qs 8h 2d","8s9s","4,4072","0","0,993939","0,006061","0","3,2991","3,16428","3,29828285598","C","3,2991","C","0,993939","3,2991","0","0,13482","129","0,48116812109947205"
"Qs 8h 2d","8sTs","0,050966","0","0,623832","0,376168","0","3,37979","3,34338","3,36609372312","C","3,37979","C","0,623832","3,37979","0","0,0364100000000001","129","0,48116812109947205"
"Qs 8h 2d","8sKs","32,4139","0","0,570499","0,429501","0","3,08154","3,08317","3,08224008663","R","3,08317","C","0,570499","3,08317","0,00163000000000002","0","129","0,48116812109947205"
"Qs 8h 2d","8sAs","33,9401","0","0,912395","0,087605","0","3,25923","3,25688","3,25902412825","C","3,25923","C","0,912395","3,25923","0","0,00234999999999985","129","0,48116812109947205"
"Qs 8h 2d","9c9d","42,651","0","1","0","0","1,57847","1,00143","1,57847","C","1,57847","C","1","1,57847","0","0,57704","129","0,48116812109947205"
"Qs 8h 2d","9c9h","43,9768","0","1","0","0","1,59398","1,04412","1,59398","C","1,59398","C","1","1,59398","0","0,54986","129","0,48116812109947205"
"Qs 8h 2d","9c9s","43,3822","0","1","0","0","1,55677","1,04804","1,55677","C","1,55677","C","1","1,55677","0","0,50873","129","0,48116812109947205"
"Qs 8h 2d","9cTc","29,019","0","0,534557","0,465442","0","1,8579","1,82817","1,84406055144","C","1,8579","C","0,534557","1,8579","0","0,02973","129","0,48116812109947205"
"Qs 8h 2d","9cJc","13,2274","0","0,544598","0,455402","0","1,91142","1,89165","1,90241670246","C","1,91142","C","0,544598","1,91142","0","0,0197700000000003","129","0,48116812109947205"
"Qs 8h 2d","9cQc","37,4774","0","0,816278","0,183722","0","3,75988","3,75448","3,7588879012","C","3,75988","C","0,816278","3,75988","0","0,00539999999999985","129","0,48116812109947205"
"Qs 8h 2d","9cKc","52,6816","1","0","0","0","-0,373127","-0,466721","0","F","0","F","1","0","0,373127","0,466721","129","0,48116812109947205"
"Qs 8h 2d","9cAc","51,3455","1","0","0","0","-0,3914013","-0,6820396","0","F","0","F","1","0","0,3914013","0,6820396","129","0,48116812109947205"
"Qs 8h 2d","9d9h","40,3522","0","1","0","0","1,62869","1,09289","1,62869","C","1,62869","C","1","1,62869","0","0,5358","129","0,48116812109947205"
"Qs 8h 2d","9d9s","40,3358","0","1","0","0","1,59278","1,09776","1,59278","C","1,59278","C","1","1,59278","0","0,49502","129","0,48116812109947205"
"Qs 8h 2d","9dTd","30,5418","0","0,312466","0,687534","0","2,40018","2,42369","2,41634392434","R","2,42369","R","0,687534","2,42369","0,0235099999999999","0","129","0,48116812109947205"
"Qs 8h 2d","9dJd","11,7185","0","0,040166","0,959834","0","2,39753","2,47749","2,47427832664","R","2,47749","R","0,959834","2,47749","0,0799599999999998","0","129","0,48116812109947205"
"Qs 8h 2d","9dQd","41,3178","0","0,838927","0,161073","0","4,50535","4,50608","4,50546758329","R","4,50608","C","0,838927","4,50608","0,000729999999999897","0","129","0,48116812109947205"
"Qs 8h 2d","9dKd","32,4181","0,250658","0,275565","0,473777","0","0,0196598","-0,000869","0,005005840574","C","0,0196598","R","0,473777","0,0196598","0","0,0205288","129","0,48116812109947205"
"Qs 8h 2d","9dAd","36,0447","0,058842","0,919738","0,02142","0","0,1193","0,0242451","0,110244073442","C","0,1193","C","0,919738","0,1193","0","0,0950549","129","0,48116812109947205"
"Qs 8h 2d","9h9s","39,6552","0","1","0","0","1,61189","1,12963","1,61189","C","1,61189","C","1","1,61189","0","0,48226","129","0,48116812109947205"
"Qs 8h 2d","9hTh","29,7554","0","0,316913","0,683087","0","2,44448","2,4717","2,46307362814","R","2,4717","R","0,683087","2,4717","0,0272199999999998","0","129","0,48116812109947205"
"Qs 8h 2d","9hJh","11,4884","0","0,042455","0,957545","0","2,41998","2,50559","2,50195542745","R","2,50559","R","0,957545","2,50559","0,0856100000000004","0","129","0,48116812109947205"
"Qs 8h 2d","9hQh","41,7709","0","0,848473","0,151527","0","4,5328","4,53294","4,53282121378","R","4,53294","C","0,848473","4,53294","0,000140000000000029","0","129","0,48116812109947205"
"Qs 8h 2d","9hKh","32,3277","0,228275","0,329174","0,44255","0","0,0335289","0,003307","0,0125003549786","C","0,0335289","R","0,44255","0,0335289","0","0,0302219","129","0,48116812109947205"
"Qs 8h 2d","9hAh","37,2679","0,058009","0,936648","0,005343","0","0,120182","0,0228653","0,1126903992339","C","0,120182","C","0,936648","0,120182","0","0,0973167","129","0,48116812109947205"
"Qs 8h 2d","9sTs","29,1001","0","0,26291","0,73709","0","2,54965","2,55488","2,5535049807","R","2,55488","R","0,73709","2,55488","0,00522999999999962","0","129","0,48116812109947205"
"Qs 8h 2d","9sJs","11,7847","0","0,007539","0,992461","0","2,51001","2,61162","2,61085396221","R","2,61162","R","0,992461","2,61162","0,10161","0","129","0,48116812109947205"
"Qs 8h 2d","9sKs","33,1683","0,116655","0,330477","0,552868","0","0,0766623","0,0217991","0,0373871517359","C","0,0766623","R","0,552868","0,0766623","0","0,0548632","129","0,48116812109947205"
"Qs 8h 2d","9sAs","35,67","0,000933","0,978515","0,020552","0","0,173434","0,0488621","0,1707119843892","C","0,173434","C","0,978515","0,173434","0","0,1245719","129","0,48116812109947205"
"Qs 8h 2d","TcTd","34,8568","0","0,999595","0,000405","0","2,48427","2,46149","2,4842607741","C","2,48427","C","0,999595","2,48427","0","0,02278","129","0,48116812109947205"
"Qs 8h 2d","TcTh","35,1178","0","0,999717","0,000283","0","2,4763","2,45194","2,47629310612","C","2,4763","C","0,999717","2,4763","0","0,0243600000000002","129","0,48116812109947205"
"Qs 8h 2d","TcTs","35,2415","0","0,999935","6,5E-05","0","2,44537","2,40853","2,4453676054","C","2,44537","C","0,999935","2,44537","0","0,0368400000000002","129","0,48116812109947205"
"Qs 8h 2d","TcJc","40,4851","0","0,538199","0,461801","0","2,06297","2,04938","2,05669412441","C","2,06297","C","0,538199","2,06297","0","0,0135899999999998","129","0,48116812109947205"
"Qs 8h 2d","TcQc","34,892","0","0,62584","0,37416","0","3,82923","3,83074","3,8297949816","R","3,83074","C","0,62584","3,83074","0,00151000000000012","0","129","0,48116812109947205"
"Qs 8h 2d","TcQd","1,9549","0","0,35903","0,64097","0","3,90455","3,94834","3,9326180763","R","3,94834","R","0,64097","3,94834","0,0437900000000009","0","129","0,48116812109947205"
"Qs 8h 2d","TcQh","1,86458","0","0,382358","0,617642","0","3,90363","3,94488","3,9291077325","R","3,94488","R","0,617642","3,94488","0,0412500000000002","0","129","0,48116812109947205"
"Qs 8h 2d","TcKc","45,9023","0,853532","0,046303","0,100166","0","0,0106808","-0,0004395","0,0004505301254","C","0,0106808","F","0,853532","0,0106808","0","0,0111203","129","0,48116812109947205"
"Qs 8h 2d","TcKd","15,9943","0,999991","9E-06","0","0","-0,0024181","-0,0543827","-2,17629E-08","F","0","F","0,999991","0","0,0024181","0,0543827","129","0,48116812109947205"
"Qs 8h 2d","TcKh","16,2128","1","0","0","0","-0,006308","-0,0627632","0","F","0","F","1","0","0,006308","0,0627632","129","0,48116812109947205"
"Qs 8h 2d","TcKs","16,4404","1","0","0","0","-0,0237034","-0,079105","0","F","0","F","1","0","0,0237034","0,079105","129","0,48116812109947205"
"Qs 8h 2d","TcAc","49,8396","1","0","0","0","-0,0262711","-0,1360035","0","F","0","F","1","0","0,0262711","0,1360035","129","0,48116812109947205"
"Qs 8h 2d","TcAd","50,2386","1","0","0","0","-0,0500614","-0,1209526","0","F","0","F","1","0","0,0500614","0,1209526","129","0,48116812109947205"
"Qs 8h 2d","TcAh","50,4012","1","0","0","0","-0,0650356","-0,1252872","0","F","0","F","1","0","0,0650356","0,1252872","129","0,48116812109947205"
"Qs 8h 2d","TcAs","49,5332","1","0","0","0","-0,0403011","-0,126273","0","F","0","F","1","0","0,0403011","0,126273","129","0,48116812109947205"
"Qs 8h 2d","TdTh","33,9082","0","0,904219","0,095781","0","2,53158","2,53135","2,53155797037","C","2,53158","C","0,904219","2,53158","0","0,00022999999999973","129","0,48116812109947205"
"Qs 8h 2d","TdTs","33,6413","0","0,987109","0,012891","0","2,49598","2,49124","2,49591889666","C","2,49598","C","0,987109","2,49598","0","0,00473999999999997","129","0,48116812109947205"
"Qs 8h 2d","TdJd","38,9029","0","0,362599","0,637401","0","2,68249","2,69045","2,68756371196","R","2,69045","R","0,637401","2,69045","0,00795999999999975","0","129","0,48116812109947205"
"Qs 8h 2d","TdQc","2,02878","0","0,545436","0,454564","0","3,90987","3,93691","3,92216141056","R","3,93691","C","0,545436","3,93691","0,02704","0","129","0,48116812109947205"
"Qs 8h 2d","TdQd","37,2794","0","0,665659","0,334341","0","4,56158","4,55164","4,55825665046","C","4,56158","C","0,665659","4,56158","0","0,00994000000000028","129","0,48116812109947205"
"Qs 8h 2d","TdQh","1,96997","0","0,505833","0,494167","0","3,97582","4,0107","3,99305654496","R","4,0107","C","0,505833","4,0107","0,0348799999999998","0","129","0,48116812109947205"
"Qs 8h 2d","TdKc","16,2365","0,999998","0","2E-06","0","-0,0252941","-0,0261589","-5,23178E-08","F","0","F","0,999998","0","0,0252941","0,0261589","129","0,48116812109947205"
"Qs 8h 2d","TdKd","38,1485","0","0,201796","0,798204","0","0,467048","0,489095","0,484646003588","R","0,489095","R","0,798204","0,489095","0,022047","0","129","0,48116812109947205"
"Qs 8h 2d","TdKh","13,4728","0,999578","0,000381","4,1E-05","0","-0,0051994","-0,0527855","-4,1451769E-06","F","0","F","0,999578","0","0,0051994","0,0527855","129","0,48116812109947205"
"Qs 8h 2d","TdKs","14,7466","1","0","0","0","-0,0187557","-0,0627293","0","F","0","F","1","0","0,0187557","0,0627293","129","0,48116812109947205"
"Qs 8h 2d","TdAc","50,2912","1","0","0","0","-0,0588078","-0,1304123","0","F","0","F","1","0","0,0588078","0,1304123","129","0,48116812109947205"
"Qs 8h 2d","TdAd","36,3253","0","0,637465","0,362535","0","0,524977","0,511297","0,5200175212","C","0,524977","C","0,637465","0,524977","0","0,01368","129","0,48116812109947205"
"Qs 8h 2d","TdAh","49,1005","1","0","0","0","-0,088818","-0,10569","0","F","0","F","1","0","0,088818","0,10569","129","0,48116812109947205"
"Qs 8h 2d","TdAs","44,1289","0,999995","5E-06","0","0","-0,0606613","-0,1157726","-3,033065E-07","F","0","F","0,999995","0","0,0606613","0,1157726","129","0,48116812109947205"
"Qs 8h 2d","ThTs","33,4779","0","0,997749","0,002251","0","2,49105","2,48814","2,49104344959","C","2,49105","C","0,997749","2,49105","0","0,00290999999999997","129","0,48116812109947205"
"Qs 8h 2d","ThJh","38,4595","0","0,359088","0,640912","0","2,71469","2,71383","2,71413881568","C","2,71469","R","0,640912","2,71469","0","0,000859999999999861","129","0,48116812109947205"
"Qs 8h 2d","ThQc","2,00208","0","0,490685","0,509315","0","3,91179","3,94288","3,92762460335","R","3,94288","R","0,509315","3,94288","0,0310900000000003","0","129","0,48116812109947205"
"Qs 8h 2d","ThQd","2,02111","0","0,438355","0,561645","0","3,9791","4,01724","4,0005211403","R","4,01724","R","0,561645","4,01724","0,0381400000000003","0","129","0,48116812109947205"
"Qs 8h 2d","ThQh","37,182","0","0,686441","0,313559","0","4,57005","4,55952","4,56674822373","C","4,57005","C","0,686441","4,57005","0","0,0105300000000002","129","0,48116812109947205"
"Qs 8h 2d","ThKc","16,2605","1","0","0","0","-0,0260193","-0,0307549","0","F","0","F","1","0","0,0260193","0,0307549","129","0,48116812109947205"
"Qs 8h 2d","ThKd","12,99","0,998383","0,001606","1,1E-05","0","-0,0018436","-0,0490097","-3,4999283E-06","F","0","F","0,998383","0","0,0018436","0,0490097","129","0,48116812109947205"
"Qs 8h 2d","ThKh","39,0022","0","0,18522","0,81478","0","0,483506","0,506673","0,50238200826","R","0,506673","R","0,81478","0,506673","0,0231669999999999","0","129","0,48116812109947205"
"Qs 8h 2d","ThKs","15,0481","1","0","0","0","-0,0162899","-0,0643734","0","F","0","F","1","0","0,0162899","0,0643734","129","0,48116812109947205"
"Qs 8h 2d","ThAc","50,3475","1","0","0","0","-0,0585899","-0,1367313","0","F","0","F","1","0","0,0585899","0,1367313","129","0,48116812109947205"
"Qs 8h 2d","ThAd","47,9878","1","0","0","0","-0,0721489","-0,1124104","0","F","0","F","1","0","0,0721489","0,1124104","129","0,48116812109947205"
"Qs 8h 2d","ThAh","36,6924","0","0,622335","0,377665","0","0,527997","0,50692","0,520036954795","C","0,527997","C","0,622335","0,527997","0","0,0210769999999999","129","0,48116812109947205"
"Qs 8h 2d","ThAs","45,2288","1","0","0","0","-0,063068","-0,1206295","0","F","0","F","1","0","0,063068","0,1206295","129","0,48116812109947205"
"Qs 8h 2d","TsJs","39,735","0","0,261871","0,738129","0","2,76944","2,78302","2,77946379182","R","2,78302","R","0,738129","2,78302","0,0135799999999997","0","129","0,48116812109947205"
"Qs 8h 2d","TsQc","1,99143","0","0,517212","0,482788","0","3,97116","4,00468","3,98734305376","R","4,00468","C","0,517212","4,00468","0,0335199999999998","0","129","0,48116812109947205"
"Qs 8h 2d","TsQd","1,95475","0","0,484967","0,515033","0","4,03646","4,0779","4,05780296752","R","4,0779","R","0,515033","4,0779","0,0414400000000006","0","129","0,48116812109947205"
"Qs 8h 2d","TsQh","1,94738","0","0,480225","0,519775","0","4,03555","4,07461","4,0558524115","R","4,07461","R","0,519775","4,07461","0,0390600000000001","0","129","0,48116812109947205"
"Qs 8h 2d","TsKc","16,3662","1","0","0","0","-0,0614605","-0,0589191","0","F","0","F","1","0","0,0614605","0,0589191","129","0,48116812109947205"
"Qs 8h 2d","TsKd","14,2499","0,999998","0","2E-06","0","-0,0311325","-0,0736225","-1,47245E-07","F","0","F","0,999998","0","0,0311325","0,0736225","129","0,48116812109947205"
"Qs 8h 2d","TsKh","14,4314","0,999996","0","4E-06","0","-0,0351532","-0,0728222","-2,912888E-07","F","0","F","0,999996","0","0,0351532","0,0728222","129","0,48116812109947205"
"Qs 8h 2d","TsKs","39,5215","0","0,212452","0,787548","0","0,501988","0,526689","0,521441223148","R","0,526689","R","0,787548","0,526689","0,024701","0","129","0,48116812109947205"
"Qs 8h 2d","TsAc","50,6434","1","0","0","0","-0,0915825","-0,1723667","0","F","0","F","1","0","0,0915825","0,1723667","129","0,48116812109947205"
"Qs 8h 2d","TsAd","47,7266","1","0","0","0","-0,1039562","-0,1329556","0","F","0","F","1","0","0,1039562","0,1329556","129","0,48116812109947205"
"Qs 8h 2d","TsAh","49,9646","1","0","0","0","-0,1213257","-0,136018","0","F","0","F","1","0","0,1213257","0,136018","129","0,48116812109947205"
"Qs 8h 2d","TsAs","37,6199","0","0,732025","0,267975","0","0,584222","0,547815","0,574465834175","C","0,584222","C","0,732025","0,584222","0","0,036407","129","0,48116812109947205"
"Qs 8h 2d","JcJd","40,2568","0","0,806295","0,193705","0","3,09955","3,10072","3,09977663485","R","3,10072","C","0,806295","3,10072","0,00117000000000012","0","129","0,48116812109947205"
"Qs 8h 2d","JcJh","40,1118","0","0,824948","0,175052","0","3,09044","3,09185","3,09068682332","R","3,09185","C","0,824948","3,09185","0,00140999999999991","0","129","0,48116812109947205"
"Qs 8h 2d","JcJs","41,2178","0","0,782048","0,217952","0","3,02657","3,03509","3,02842695104","R","3,03509","C","0,782048","3,03509","0,00851999999999986","0","129","0,48116812109947205"
"Qs 8h 2d","JcQc","41,2595","0","0,761247","0,238753","0","3,95921","3,96317","3,96015546188","R","3,96317","C","0,761247","3,96317","0,00396000000000019","0","129","0,48116812109947205"
"Qs 8h 2d","JcQd","22,451","0","0,721063","0,278937","0","4,02869","4,03042","4,02917256101","R","4,03042","C","0,721063","4,03042","0,00173000000000023","0","129","0,48116812109947205"
"Qs 8h 2d","JcQh","22,915","0","0,669614","0,330386","0","4,02397","4,02555","4,02449200988","R","4,02555","C","0,669614","4,02555","0,00157999999999969","0","129","0,48116812109947205"
"Qs 8h 2d","JcKc","43,7789","0,587479","0,306557","0,105963","0","0,0232315","0,0277603","0,0100633436144","R","0,0277603","F","0,587479","0,0277603","0,0045288","0","129","0,48116812109947205"
"Qs 8h 2d","JcKd","47,4017","0,748234","0,251741","2,4E-05","0","0,0068348","-0,0145725","0,0017202496468","C","0,0068348","F","0,748234","0,0068348","0","0,0214073","129","0,48116812109947205"
"Qs 8h 2d","JcKh","48,7286","0,789467","0,21053","3E-06","0","-0,0003384","-0,0185535","-7,12990125E-05","F","0","F","0,789467","0","0,0003384","0,0185535","129","0,48116812109947205"
"Qs 8h 2d","JcKs","52,6988","0,98759","0,01241","0","0","-0,0107014","-0,0513451","-0,000132804374","F","0","F","0,98759","0","0,0107014","0,0513451","129","0,48116812109947205"
"Qs 8h 2d","JcAc","50,6733","0,637529","0,358991","0,00348","0","0,0124111","-0,0084877","0,0044259360041","C","0,0124111","F","0,637529","0,0124111","0","0,0208988","129","0,48116812109947205"
"Qs 8h 2d","JcAd","45,9696","0,683762","0,290715","0,025524","0","-0,0084106","-0,0024937","-0,0025087367778","F","0","F","0,683762","0","0,0084106","0,0024937","129","0,48116812109947205"
"Qs 8h 2d","JcAh","47,8857","0,772068","0,227219","0,000713","0","-0,0242622","-0,0167625","-0,0055247844843","F","0","F","0,772068","0","0,0242622","0,0167625","129","0,48116812109947205"
"Qs 8h 2d","JcAs","42,2745","0,659388","0,275736","0,064876","0","-0,0023327","-0,0068222","-0,0010858064144","F","0","F","0,659388","0","0,0023327","0,0068222","129","0,48116812109947205"
"Qs 8h 2d","JdJh","39,3042","0","0,79678","0,20322","0","3,12954","3,12346","3,1283044224","C","3,12954","C","0,79678","3,12954","0","0,00607999999999986","129","0,48116812109947205"
"Qs 8h 2d","JdJs","40,0235","0","0,764111","0,235889","0","3,06415","3,06737","3,06490956258","R","3,06737","C","0,764111","3,06737","0,00321999999999978","0","129","0,48116812109947205"
"Qs 8h 2d","JdQc","21,6654","0","0,779983","0,220017","0","4,00224","4,00029","4,00181096685","C","4,00224","C","0,779983","4,00224","0","0,0019499999999999","129","0,48116812109947205"
"Qs 8h 2d","JdQd","36,8047","0","0,530304","0,469696","0","4,67176","4,68152","4,67634423296","R","4,68152","C","0,530304","4,68152","0,00975999999999999","0","129","0,48116812109947205"
