"board","combo","reach_probability","fold_frequency","call_frequency","raise_frequency","ev_fold_btn","ev_call_btn","ev_raise_btn","mixed_ev_btn","best_ev_action","best_ev_btn","highest_frequency_action","highest_frequency","loss_if_fold_btn","loss_if_call_btn","loss_if_raise_btn","iteration","exploitability"
"Js 9h 5d","8cTc","3,63434","0","0,552153","0,447847","0","4,87773","4,75236","4,82158342161","C","4,87773","C","0,552153","4,87773","0","0,125369999999999","129","0,482442170381546"
"Js 9h 5d","8cAc","11,7123","1","0","0","0","-0,3272755","-0,1595879","0","F","0","F","1","0","0,3272755","0,1595879","129","0,482442170381546"
"Js 9h 5d","8d8h","37,3324","0","1","0","0","0,195482","-0,0868774","0,195482","C","0,195482","C","1","0,195482","0","0,2823594","129","0,482442170381546"
"Js 9h 5d","8d8s","37,2787","0","1","0","0","0,186078","-0,0842358","0,186078","C","0,186078","C","1","0,186078","0","0,2703138","129","0,482442170381546"
"Js 9h 5d","8d9d","12,5615","0","0,961578","0,038422","0","2,89952","2,82015","2,89647044586","C","2,89952","C","0,961578","2,89952","0","0,0793699999999999","129","0,482442170381546"
"Js 9h 5d","8dTd","3,48795","0","0,462068","0,537932","0","5,31464","5,24805","5,27881910812","C","5,31464","R","0,537932","5,31464","0","0,0665899999999997","129","0,482442170381546"
"Js 9h 5d","8dAd","11,2651","0,007515","0,992485","0","0","0,166578","0,04193","0,16532616633","C","0,166578","C","0,992485","0,166578","0","0,124648","129","0,482442170381546"
"Js 9h 5d","8h8s","37,3288","0","1","0","0","0,190715","-0,089753","0,190715","C","0,190715","C","1","0,190715","0","0,280468","129","0,482442170381546"
"Js 9h 5d","8hTh","3,52587","0","0,330417","0,669583","0","5,38702","5,34284","5,35743782306","C","5,38702","R","0,669583","5,38702","0","0,044179999999999","129","0,482442170381546"
"Js 9h 5d","8hAh","11,3886","0,039865","0,960135","0","0","0,154984","0,0491657","0,14880556284","C","0,154984","C","0,960135","0,154984","0","0,1058183","129","0,482442170381546"
"Js 9h 5d","8s9s","12,5408","0","0,934511","0,065489","0","2,96267","2,95181","2,96195878946","C","2,96267","C","0,934511","2,96267","0","0,0108600000000001","129","0,482442170381546"
"Js 9h 5d","8sTs","3,541","0","0,302","0,698","0","5,42875","5,4069","5,4134987","C","5,42875","R","0,698","5,42875","0","0,0218499999999997","129","0,482442170381546"
"Js 9h 5d","8sAs","11,3279","0,03756","0,96244","0","0","0,144464","0,0424019","0,13903793216","C","0,144464","C","0,96244","0,144464","0","0,1020621","129","0,482442170381546"
"Js 9h 5d","9c9d","38,018","0","0,693745","0,306255","0","17,9258","18,0408","17,961019325","R","18,0408","C","0,693745","18,0408","0,114999999999995","0","129","0,482442170381546"
"Js 9h 5d","9c9s","37,9724","0","0,670894","0,329106","0","18,0466","18,0781","18,056966839","R","18,0781","C","0,670894","18,0781","0,0314999999999976","0","129","0,482442170381546"
"Js 9h 5d","9cTc","21,7893","0","1","0","0","1,95737","1,73606","1,95737","C","1,95737","C","1","1,95737","0","0,22131","129","0,482442170381546"
"Js 9h 5d","9cJc","4,51684","0","0,415811","0,584189","0","13,7169","13,5331","13,6095260618","C","13,7169","R","0,584189","13,7169","0","0,183800000000002","129","0,482442170381546"
"Js 9h 5d","9cKc","11,2732","0","1","0","0","2,35129","1,97978","2,35129","C","2,35129","C","1","2,35129","0","0,37151","129","0,482442170381546"
"Js 9h 5d","9cAc","21,1811","0","0,999308","0,000692","0","2,27254","2,23242","2,27251223696","C","2,27254","C","0,999308","2,27254","0","0,0401199999999999","129","0,482442170381546"
"Js 9h 5d","9d9s","38,1623","0","0,867589","0,132411","0","17,9645","17,8198","17,9453401283","C","17,9645","C","0,867589","17,9645","0","0,1447","129","0,482442170381546"
"Js 9h 5d","9dTd","21,5213","0","1","0","0","2,71514","2,60407","2,71514","C","2,71514","C","1","2,71514","0","0,11107","129","0,482442170381546"
"Js 9h 5d","9dJd","4,47135","0","0,524566","0,475434","0","13,9197","13,9054","13,9129012938","C","13,9197","C","0,524566","13,9197","0","0,0143000000000004","129","0,482442170381546"
"Js 9h 5d","9dKd","11,1774","0","1","0","0","3,15683","2,78063","3,15683","C","3,15683","C","1","3,15683","0","0,3762","129","0,482442170381546"
"Js 9h 5d","9dAd","20,7145","0","0,999599","0,000401","0","3,21566","3,16766","3,215640752","C","3,21566","C","0,999599","3,21566","0","0,0479999999999996","129","0,482442170381546"
"Js 9h 5d","9sTs","21,8146","0","1","0","0","2,81899","2,73324","2,81899","C","2,81899","C","1","2,81899","0","0,0857500000000004","129","0,482442170381546"
"Js 9h 5d","9sKs","11,1003","0","1","0","0","3,26289","2,69087","3,26289","C","3,26289","C","1","3,26289","0","0,57202","129","0,482442170381546"
"Js 9h 5d","9sAs","20,8437","0","1","0","0","3,13105","3,00197","3,13105","C","3,13105","C","1","3,13105","0","0,12908","129","0,482442170381546"
"Js 9h 5d","TcTd","32,9435","0","0,999293","0,000707","0","1,05018","1,03577","1,05016981213","C","1,05018","C","0,999293","1,05018","0","0,01441","129","0,482442170381546"
"Js 9h 5d","TcTh","33,2681","0","1","0","0","1,09535","1,03628","1,09535","C","1,09535","C","1","1,09535","0","0,05907","129","0,482442170381546"
"Js 9h 5d","TcTs","33,4494","0","1","0","0","1,03295","0,961144","1,03295","C","1,03295","C","1","1,03295","0","0,071806","129","0,482442170381546"
"Js 9h 5d","TcJc","25,9546","0","0,924432","0,075568","0","2,60671","2,5809","2,60475958992","C","2,60671","C","0,924432","2,60671","0","0,0258099999999999","129","0,482442170381546"
"Js 9h 5d","TcQc","17,1258","0","0,906829","0,093171","0","5,02901","5,00794","5,02704688703","C","5,02901","C","0,906829","5,02901","0","0,0210700000000008","129","0,482442170381546"
"Js 9h 5d","TcKc","28,559","0","0,994271","0,005729","0","1,60299","1,60552","1,60300449437","R","1,60552","C","0,994271","1,60552","0,0025299999999997","0","129","0,482442170381546"
"Js 9h 5d","TcAc","34,2026","0,948945","0","0,051055","0","-0,0445179","0,0415249","0,0021200537695","R","0,0415249","F","0,948945","0,0415249","0,0860428","0","129","0,482442170381546"
"Js 9h 5d","TdTh","32,7104","0","0,976569","0,023431","0","1,09781","1,10787","1,09804571586","R","1,10787","C","0,976569","1,10787","0,01006","0","129","0,482442170381546"
"Js 9h 5d","TdTs","32,8898","0","0,978862","0,021138","0","1,0363","1,0334","1,0362386998","C","1,0363","C","0,978862","1,0363","0","0,00290000000000012","129","0,482442170381546"
"Js 9h 5d","TdJd","25,1701","0","0,876365","0,123635","0","3,43514","3,24823","3,41203138215","C","3,43514","C","0,876365","3,43514","0","0,186909999999999","129","0,482442170381546"
"Js 9h 5d","TdQd","16,5405","0","0,855933","0,144067","0","5,63618","5,63914","5,63660643832","R","5,63914","C","0,855933","5,63914","0,00295999999999896","0","129","0,482442170381546"
"Js 9h 5d","TdKd","27,6786","0","0,91855","0,08145","0","2,19308","2,18193","2,1921718325","C","2,19308","C","0,91855","2,19308","0","0,0111500000000002","129","0,482442170381546"
"Js 9h 5d","TdAd","32,8363","0","0,905742","0,094258","0","0,343727","0,371415","0,346336815504","R","0,371415","C","0,905742","0,371415","0,027688","0","129","0,482442170381546"
"Js 9h 5d","ThTs","33,1946","0","1","0","0","1,08408","1,02866","1,08408","C","1,08408","C","1","1,08408","0","0,05542","129","0,482442170381546"
"Js 9h 5d","ThJh","25,6249","0","0,921068","0,078932","0","3,45168","3,38478","3,4463994492","C","3,45168","C","0,921068","3,45168","0","0,0669000000000004","129","0,482442170381546"
"Js 9h 5d","ThQh","16,787","0","0,828621","0,171379","0","5,71287","5,70447","5,7114304164","C","5,71287","C","0,828621","5,71287","0","0,00840000000000085","129","0,482442170381546"
"Js 9h 5d","ThKh","28,0794","0","0,917942","0,082058","0","2,20181","2,20171","2,2018017942","C","2,20181","C","0,917942","2,20181","0","0,000100000000000211","129","0,482442170381546"
"Js 9h 5d","ThAh","33,4804","0","0,97115","0,02885","0","0,337424","0,354388","0,3379134114","R","0,354388","C","0,97115","0,354388","0,016964","0","129","0,482442170381546"
"Js 9h 5d","TsQs","16,954","0","0,758319","0,241681","0","5,72013","5,73023","5,7225709781","R","5,73023","C","0,758319","5,73023","0,0101000000000004","0","129","0,482442170381546"
"Js 9h 5d","TsKs","27,9431","0","0,935169","0,064831","0","2,16992","2,16563","2,16964187501","C","2,16992","C","0,935169","2,16992","0","0,00429000000000013","129","0,482442170381546"
"Js 9h 5d","TsAs","33,5717","0","0,991714","0,008286","0","0,320838","0,333125","0,320939810082","R","0,333125","C","0,991714","0,333125","0,012287","0","129","0,482442170381546"
"Js 9h 5d","JcJd","24,2841","0","0,655257","0,344743","0","21,8312","21,4763","21,7088507093","C","21,8312","C","0,655257","21,8312","0","0,354900000000001","129","0,482442170381546"
"Js 9h 5d","JcJh","24,4994","0","0,57723","0,42277","0","22,2456","21,855","22,080466038","C","22,2456","C","0,57723","22,2456","0","0,390599999999999","129","0,482442170381546"
"Js 9h 5d","JcQc","17,9491","0","1","0","0","3,71046","3,44537","3,71046","C","3,71046","C","1","3,71046","0","0,26509","129","0,482442170381546"
"Js 9h 5d","JcKc","30,0217","0","0,994408","0,005592","0","4,165","4,18427","4,16510775784","R","4,18427","C","0,994408","4,18427","0,0192699999999997","0","129","0,482442170381546"
"Js 9h 5d","JcAc","31,7717","0","0,895498","0,104502","0","5,19854","5,14588","5,19303692468","C","5,19854","C","0,895498","5,19854","0","0,0526599999999995","129","0,482442170381546"
"Js 9h 5d","JcAd","7,45597","0","0,999916","8,4E-05","0","5,26555","5,11333","5,26553721352","C","5,26555","C","0,999916","5,26555","0","0,152220000000001","129","0,482442170381546"
"Js 9h 5d","JcAh","7,52752","0","0,999985","1,5E-05","0","5,35348","5,1628","5,3534771398","C","5,35348","C","0,999985","5,35348","0","0,19068","129","0,482442170381546"
"Js 9h 5d","JcAs","7,50256","0","0,982357","0,017643","0","5,35024","5,34756","5,35019271676","C","5,35024","C","0,982357","5,35024","0","0,00268000000000068","129","0,482442170381546"
"Js 9h 5d","JdJh","24,1439","0","0,57914","0,42086","0","22,0054","21,9317","21,974382618","C","22,0054","C","0,57914","22,0054","0","0,0737000000000023","129","0,482442170381546"
"Js 9h 5d","JdQd","17,4236","0","1","0","0","4,5183","4,15821","4,5183","C","4,5183","C","1","4,5183","0","0,36009","129","0,482442170381546"
"Js 9h 5d","JdKd","29,3544","0","1","0","0","4,91034","4,77574","4,91034","C","4,91034","C","1","4,91034","0","0,1346","129","0,482442170381546"
"Js 9h 5d","JdAc","7,55887","0","1","0","0","5,29194","5,12005","5,29194","C","5,29194","C","1","5,29194","0","0,17189","129","0,482442170381546"
"Js 9h 5d","JdAd","30,6159","0","0,883895","0,116105","0","5,97885","5,90281","5,9700213758","C","5,97885","C","0,883895","5,97885","0","0,076039999999999","129","0,482442170381546"
"Js 9h 5d","JdAh","7,416","0","1","0","0","5,38223","5,09275","5,38223","C","5,38223","C","1","5,38223","0","0,289479999999999","129","0,482442170381546"
"Js 9h 5d","JdAs","7,391","0","1","0","0","5,37946","5,25186","5,37946","C","5,37946","C","1","5,37946","0","0,1276","129","0,482442170381546"
"Js 9h 5d","JhQh","17,6675","0","1","0","0","4,44715","4,14879","4,44715","C","4,44715","C","1","4,44715","0","0,29836","129","0,482442170381546"
"Js 9h 5d","JhKh","29,7319","0","1","0","0","4,93092","4,82275","4,93092","C","4,93092","C","1","4,93092","0","0,108169999999999","129","0,482442170381546"
"Js 9h 5d","JhAc","7,62024","0","1","0","0","5,27819","5,15585","5,27819","C","5,27819","C","1","5,27819","0","0,12234","129","0,482442170381546"
"Js 9h 5d","JhAd","7,40066","0","1","0","0","5,2854","5,07899","5,2854","C","5,2854","C","1","5,2854","0","0,20641","129","0,482442170381546"
"Js 9h 5d","JhAh","31,1931","0","0,894825","0,105175","0","6,02948","5,99129","6,02546336675","C","6,02948","C","0,894825","6,02948","0","0,0381900000000002","129","0,482442170381546"
"Js 9h 5d","JhAs","7,44889","0","1","0","0","5,37139","5,26859","5,37139","C","5,37139","C","1","5,37139","0","0,1028","129","0,482442170381546"
"Js 9h 5d","QcQd","10,4609","0","0,883376","0,116624","0","6,92043","6,97007","6,92621921536","R","6,97007","C","0,883376","6,97007","0,0496399999999992","0","129","0,482442170381546"
"Js 9h 5d","QcQh","10,5171","0","0,865245","0,134755","0","6,96643","7,03869","6,9761673963","R","7,03869","C","0,865245","7,03869","0,07226","0","129","0,482442170381546"
"Js 9h 5d","QcQs","10,577","0","0,907581","0,092419","0","7,122","7,17345","7,12675495755","R","7,17345","C","0,907581","7,17345","0,05145","0","129","0,482442170381546"
"Js 9h 5d","QcKc","28,2032","0","0,801143","0,198857","0","1,40075","1,37788","1,39620214041","C","1,40075","C","0,801143","1,40075","0","0,0228699999999999","129","0,482442170381546"
"Js 9h 5d","QcKd","13,5134","0","0,841712","0,158288","0","1,49617","1,48975","1,49515379104","C","1,49617","C","0,841712","1,49617","0","0,00641999999999987","129","0,482442170381546"
"Js 9h 5d","QcKh","13,584","0","0,854043","0,145957","0","1,4748","1,49003","1,47702292511","R","1,49003","C","0,854043","1,49003","0,0152300000000001","0","129","0,482442170381546"
"Js 9h 5d","QcKs","13,4281","0","0,884051","0,115949","0","1,43725","1,43448","1,43692882127","C","1,43725","C","0,884051","1,43725","0","0,00277000000000016","129","0,482442170381546"
"Js 9h 5d","QcAc","7,55111","0,180791","0,788213","0,030996","0","0,0574137","-0,0812275","0,0427364971281","C","0,0574137","C","0,788213","0,0574137","0","0,1386412","129","0,482442170381546"
"Js 9h 5d","QcAd","28,94","0,472976","0,485981","0,041043","0","-0,0023277","-0,0970039","-0,0051125490414","F","0","C","0,485981","0","0,0023277","0,0970039","129","0,482442170381546"
"Js 9h 5d","QcAh","29,2258","0,495192","0,475147","0,029661","0","-0,0023525","-0,0892731","-0,0037657127366","F","0","F","0,495192","0","0,0023525","0,0892731","129","0,482442170381546"
"Js 9h 5d","QcAs","29,079","0,529399","0,448221","0,02238","0","-0,0068863","-0,1099659","-0,0055476211143","F","0","F","0,529399","0","0,0068863","0,1099659","129","0,482442170381546"
"Js 9h 5d","QdQh","10,3272","0","0,952039","0,047961","0","6,94347","6,88708","6,94076547921","C","6,94347","C","0,952039","6,94347","0","0,0563900000000004","129","0,482442170381546"
"Js 9h 5d","QdQs","10,3907","0","0,992759","0,007241","0","7,10338","7,02793","7,10283366655","C","7,10338","C","0,992759","7,10338","0","0,0754499999999991","129","0,482442170381546"
"Js 9h 5d","QdKc","13,4292","0","0,936923","0,063077","0","1,44658","1,49477","1,44961968063","R","1,49477","C","0,936923","1,49477","0,04819","0","129","0,482442170381546"
"Js 9h 5d","QdKd","27,3565","0","0,685172","0,314828","0","2,08771","2,03851","2,0722204624","C","2,08771","C","0,685172","2,08771","0","0,0491999999999999","129","0,482442170381546"
"Js 9h 5d","QdKh","13,3436","0","0,901259","0,098741","0","1,50919","1,60544","1,51869382125","R","1,60544","C","0,901259","1,60544","0,0962500000000002","0","129","0,482442170381546"
"Js 9h 5d","QdKs","13,185","0","0,933251","0,066749","0","1,46972","1,54577","1,47479626145","R","1,54577","C","0,933251","1,54577","0,07605","0","129","0,482442170381546"
"Js 9h 5d","QdAc","29,2142","0,095984","0,840367","0,063649","0","0,0524473","0,0594362","0,0478580348529","R","0,0594362","C","0,840367","0,0594362","0,0069889","0","129","0,482442170381546"
"Js 9h 5d","QdAd","7,23289","0","1","0","0","0,847297","0,361325","0,847297","C","0,847297","C","1","0,847297","0","0,485972","129","0,482442170381546"
"Js 9h 5d","QdAh","28,7766","0,43267","0,504759","0,062571","0","-0,007851","0,0374653","-0,0016186216227","R","0,0374653","C","0,504759","0,0374653","0,0453163","0","129","0,482442170381546"
"Js 9h 5d","QdAs","28,6411","0,476133","0,491866","0,032","0","-0,0123997","0,0258682","-0,0052712084402","R","0,0258682","C","0,491866","0,0258682","0,0382679","0","129","0,482442170381546"
"Js 9h 5d","QhQs","10,4446","0","0,990022","0,009978","0","7,14663","7,09094","7,14607432518","C","7,14663","C","0,990022","7,14663","0","0,0556899999999994","129","0,482442170381546"
"Js 9h 5d","QhKc","13,5062","0","0,964007","0,035993","0","1,44052","1,48079","1,44196943811","R","1,48079","C","0,964007","1,48079","0,04027","0","129","0,482442170381546"
"Js 9h 5d","QhKd","13,3592","0","0,915411","0,084589","0","1,52373","1,61427","1,53138868806","R","1,61427","C","0,915411","1,61427","0,0905400000000001","0","129","0,482442170381546"
"Js 9h 5d","QhKh","27,6599","0","0,669151","0,330849","0","2,08609","2,03217","2,06825062192","C","2,08609","C","0,669151","2,08609","0","0,0539200000000002","129","0,482442170381546"
"Js 9h 5d","QhKs","13,2592","0","0,922608","0,077391","0","1,46511","1,56215","1,47261855753","R","1,56215","C","0,922608","1,56215","0,09704","0","129","0,482442170381546"
"Js 9h 5d","QhAc","29,372","0,162409","0,733775","0,103816","0","0,0499485","0,0467743","0,0415068813163","C","0,0499485","C","0,733775","0,0499485","0","0,0031742","129","0,482442170381546"
"Js 9h 5d","QhAd","28,6402","0,454555","0,507981","0,037464","0","-0,0124958","0,0122025","-0,0058904745198","R","0,0122025","C","0,507981","0,0122025","0,0246983","0","129","0,482442170381546"
"Js 9h 5d","QhAh","7,35409","0","1","0","0","0,820793","0,35961","0,820793","C","0,820793","C","1","0,820793","0","0,461183","129","0,482442170381546"
"Js 9h 5d","QhAs","28,7938","0,510581","0,469525","0,019894","0","-0,0149052","0,016452","-0,006671067942","R","0,016452","F","0,510581","0,016452","0,0313572","0","129","0,482442170381546"
"Js 9h 5d","QsKc","13,5449","0","0,928013","0,071987","0","1,41519","1,45248","1,41787439523","R","1,45248","C","0,928013","1,45248","0,03729","0","129","0,482442170381546"
"Js 9h 5d","QsKd","13,4056","0","0,883014","0,116986","0","1,49895","1,58647","1,50918861472","R","1,58647","C","0,883014","1,58647","0,0875199999999998","0","129","0,482442170381546"
"Js 9h 5d","QsKh","13,4622","0","0,854965","0,145035","0","1,48178","1,59614","1,4983662026","R","1,59614","C","0,854965","1,59614","0,11436","0","129","0,482442170381546"
"Js 9h 5d","QsKs","27,4461","0","0,665358","0,334642","0","2,07307","2,00604","2,05063894674","C","2,07307","C","0,665358","2,07307","0","0,0670299999999999","129","0,482442170381546"
"Js 9h 5d","QsAc","29,4071","0,235485","0,701503","0,063012","0","0,0432663","0,0088856","0,0309113386761","C","0,0432663","C","0,701503","0,0432663","0","0,0343807","129","0,482442170381546"
"Js 9h 5d","QsAd","28,7312","0,488599","0,449677","0,061723","0","-0,0178146","-0,0080933","-0,0085103586401","F","0","F","0,488599","0","0,0178146","0,0080933","129","0,482442170381546"
