"board","combo","reach_probability","check_frequency","bet_frequency","ev_check_btn","ev_bet_btn","mixed_ev_btn","best_ev_action","best_ev_btn","highest_frequency_action","highest_frequency","loss_if_check_btn","loss_if_bet_btn","iteration","exploitability"
"Js 6h 4d","QcQd","41,164","0,166559","0,833441","7,88386","7,8818","7,88214311154","X","7,88386","B","0,833441","0","0,00206000000000017","137","0,4968489110469818"
"Js 6h 4d","QcQh","41,1748","0,16937","0,83063","7,88162","7,88166","7,8816532252","B","7,88166","B","0,83063","3,99999999993739E-05","0","137","0,4968489110469818"
"Js 6h 4d","QcQs","41,1593","0,274989","0,725011","7,93543","7,92982","7,93136268829","X","7,93543","B","0,725011","0","0,00560999999999989","137","0,4968489110469818"
"Js 6h 4d","QcKc","106,866","0,300589","0,699411","1,69848","1,70037","1,69980188679","B","1,70037","B","0,699411","0,00188999999999995","0","137","0,4968489110469818"
"Js 6h 4d","QcKd","52,2906","0,439945","0,560055","1,8336","1,82602","1,8293547831","X","1,8336","B","0,560055","0","0,0075799999999997","137","0,4968489110469818"
"Js 6h 4d","QcKh","52,3281","0,468827","0,531173","1,82351","1,81541","1,8192074987","X","1,82351","B","0,531173","0","0,0081","137","0,4968489110469818"
"Js 6h 4d","QcKs","52,0555","0,447616","0,552384","1,80045","1,79525","1,7975776032","X","1,80045","B","0,552384","0","0,00520000000000009","137","0,4968489110469818"
"Js 6h 4d","QcAc","27,0425","0,51292","0,48708","1,95439","1,97176","1,9628505796","B","1,97176","X","0,51292","0,0173700000000001","0","137","0,4968489110469818"
"Js 6h 4d","QcAd","107,875","0,565633","0,434367","2,07362","2,07385","2,07371990441","B","2,07385","X","0,565633","0,00022999999999973","0","137","0,4968489110469818"
"Js 6h 4d","QcAh","107,771","0,560096","0,439904","2,0706","2,06931","2,07003252384","X","2,0706","X","0,560096","0","0,00128999999999957","137","0,4968489110469818"
"Js 6h 4d","QcAs","107,107","0,58106","0,418941","2,06538","2,06255","2,06419646235","X","2,06538","X","0,58106","0","0,00283000000000033","137","0,4968489110469818"
"Js 6h 4d","QdQh","41,3923","0,167212","0,832788","7,89674","7,89465","7,89499947308","X","7,89674","B","0,832788","0","0,00208999999999904","137","0,4968489110469818"
"Js 6h 4d","QdQs","41,3639","0,250408","0,749592","7,94636","7,94472","7,94513066912","X","7,94636","B","0,749592","0","0,00164000000000097","137","0,4968489110469818"
"Js 6h 4d","QdKc","52,1532","0,409166","0,590834","1,79728","1,79086","1,79348684572","X","1,79728","B","0,590834","0","0,00642000000000009","137","0,4968489110469818"
"Js 6h 4d","QdKd","108,282","0,273558","0,726442","2,34756","2,34873","2,34840993714","B","2,34873","B","0,726442","0,00117000000000012","0","137","0,4968489110469818"
"Js 6h 4d","QdKh","52,6075","0,358578","0,641422","1,91825","1,91685","1,9173520092","X","1,91825","B","0,641422","0","0,00139999999999985","137","0,4968489110469818"
"Js 6h 4d","QdKs","52,3209","0,363006","0,636994","1,89444","1,89051","1,89193661358","X","1,89444","B","0,636994","0","0,00392999999999999","137","0,4968489110469818"
"Js 6h 4d","QdAc","106,491","0,581998","0,418002","2,0075","2,00624","2,00697331748","X","2,0075","X","0,581998","0","0,00125999999999982","137","0,4968489110469818"
"Js 6h 4d","QdAd","27,731","0,004251","0,995749","2,74148","2,75308","2,7530306884","B","2,75308","B","0,995749","0,0115999999999996","0","137","0,4968489110469818"
"Js 6h 4d","QdAh","108,356","0,509155","0,490845","2,13136","2,12931","2,13035376775","X","2,13136","X","0,509155","0","0,00205000000000011","137","0,4968489110469818"
"Js 6h 4d","QdAs","107,694","0,49749","0,50251","2,12641","2,1245","2,1254502059","X","2,12641","B","0,50251","0","0,00190999999999963","137","0,4968489110469818"
"Js 6h 4d","QhQs","41,3762","0,240663","0,759337","7,94476","7,94593","7,94564842429","B","7,94593","B","0,759337","0,00117000000000012","0","137","0,4968489110469818"
"Js 6h 4d","QhKc","52,17","0,428965","0,571035","1,79608","1,79057","1,79293359715","X","1,79608","B","0,571035","0","0,0055099999999999","137","0,4968489110469818"
"Js 6h 4d","QhKd","52,5856","0,354193","0,645808","1,92757","1,92712","1,92728131397","X","1,92757","B","0,645808","0","0,000450000000000061","137","0,4968489110469818"
"Js 6h 4d","QhKh","108,389","0,275843","0,724157","2,32943","2,33095","2,33053071864","B","2,33095","B","0,724157","0,00152000000000019","0","137","0,4968489110469818"
"Js 6h 4d","QhKs","52,3436","0,374118","0,625882","1,8937","1,89083","1,89190371866","X","1,8937","B","0,625882","0","0,00287000000000015","137","0,4968489110469818"
"Js 6h 4d","QhAc","106,529","0,579324","0,420676","2,0066","2,00412","2,00555672352","X","2,0066","X","0,579324","0","0,00247999999999982","137","0,4968489110469818"
"Js 6h 4d","QhAd","108,498","0,529051","0,470949","2,13359","2,1311","2,13241733699","X","2,13359","X","0,529051","0","0,00248999999999988","137","0,4968489110469818"
"Js 6h 4d","QhAh","27,7041","0,036669","0,963331","2,71178","2,71976","2,71946738138","B","2,71976","B","0,963331","0,00797999999999988","0","137","0,4968489110469818"
"Js 6h 4d","QhAs","107,723","0,479612","0,520388","2,12664","2,12287","2,12467813724","X","2,12664","B","0,520388","0","0,00377000000000027","137","0,4968489110469818"
"Js 6h 4d","QsKc","52,1936","0,389049","0,610951","1,77191","1,7698","1,77062089339","X","1,77191","B","0,610951","0","0,00211000000000006","137","0,4968489110469818"
"Js 6h 4d","QsKd","52,5924","0,292153","0,707847","1,90276","1,90095","1,90147879693","X","1,90276","B","0,707847","0","0,00181000000000009","137","0,4968489110469818"
"Js 6h 4d","QsKh","52,6365","0,303214","0,696786","1,89251","1,89115","1,89156237104","X","1,89251","B","0,696786","0","0,00136000000000003","137","0,4968489110469818"
"Js 6h 4d","QsKs","107,789","0,264985","0,735015","2,31188","2,31264","2,3124386114","B","2,31264","B","0,735015","0,000760000000000094","0","137","0,4968489110469818"
"Js 6h 4d","QsAc","106,557","0,614123","0,385877","1,97582","1,97336","1,97487074258","X","1,97582","X","0,614123","0","0,00245999999999991","137","0,4968489110469818"
"Js 6h 4d","QsAd","108,497","0,545353","0,454647","2,1031","2,09909","2,10127686553","X","2,1031","X","0,545353","0","0,00401000000000007","137","0,4968489110469818"
"Js 6h 4d","QsAh","108,398","0,528827","0,471173","2,10044","2,09516","2,09795220656","X","2,10044","X","0,528827","0","0,00527999999999995","137","0,4968489110469818"
"Js 6h 4d","QsAs","27,5316","0,084439","0,915561","2,72262","2,73158","2,73082342656","B","2,73158","B","0,915561","0,00896000000000008","0","137","0,4968489110469818"
"Js 6h 4d","KcAd","31,5621","0,60332","0,39668","2,87886","2,88136","2,8798517","B","2,88136","X","0,60332","0,00249999999999995","0","137","0,4968489110469818"
"Js 6h 4d","KcAh","31,5329","0,659765","0,340235","2,86733","2,86995","2,8682214157","B","2,86995","X","0,659765","0,00262000000000029","0","137","0,4968489110469818"
"Js 6h 4d","KcAs","31,3294","0,650464","0,349536","2,87247","2,87627","2,8737982368","B","2,87627","X","0,650464","0,00380000000000003","0","137","0,4968489110469818"
"Js 6h 4d","KdAc","31,2125","0,572165","0,427835","2,85169","2,85037","2,8511252578","X","2,85169","X","0,572165","0","0,00132000000000021","137","0,4968489110469818"
"Js 6h 4d","KdAh","31,7782","0,703348","0,296652","2,94415","2,94334","2,94390971188","X","2,94415","X","0,703348","0","0,000809999999999977","137","0,4968489110469818"
"Js 6h 4d","KdAs","31,5724","0,696908","0,303092","2,94756","2,94917","2,94804797812","B","2,94917","X","0,696908","0,00160999999999989","0","137","0,4968489110469818"
"Js 6h 4d","KhAc","31,2368","0,59769","0,40231","2,83833","2,83785","2,8381368912","X","2,83833","X","0,59769","0","0,000480000000000036","137","0,4968489110469818"
"Js 6h 4d","KhAd","31,8313","0,689981","0,310019","2,94186","2,94285","2,94216691881","B","2,94285","X","0,689981","0,000989999999999824","0","137","0,4968489110469818"
"Js 6h 4d","KhAs","31,5988","0,710401","0,289599","2,93575","2,93734","2,93621046241","B","2,93734","X","0,710401","0,00158999999999976","0","137","0,4968489110469818"
"Js 6h 4d","KsAc","31,045","0,59995","0,40005","2,82502","2,82719","2,8258881085","B","2,82719","X","0,59995","0,00217000000000001","0","137","0,4968489110469818"
"Js 6h 4d","KsAd","31,6405","0,675013","0,324987","2,91872","2,91953","2,91898323947","B","2,91953","X","0,675013","0,000809999999999977","0","137","0,4968489110469818"
"Js 6h 4d","KsAh","31,61","0,689023","0,310977","2,90736","2,90789","2,90752481781","B","2,90789","X","0,689023","0,000530000000000364","0","137","0,4968489110469818"
"Js 6h 3d","2c2d","58,1406","0,487938","0,512062","2,2944","2,29492","2,29466627224","B","2,29492","B","0,512062","0,000520000000000298","0","137","0,4920687973499298"
"Js 6h 3d","2c2h","58,1308","0,464424","0,535576","2,29279","2,29368","2,29326666264","B","2,29368","B","0,535576","0,000890000000000057","0","137","0,4920687973499298"
"Js 6h 3d","2c2s","58,1154","0,433712","0,566288","2,28721","2,28871","2,288059432","B","2,28871","B","0,566288","0,00150000000000006","0","137","0,4920687973499298"
"Js 6h 3d","2cAc","12,2054","0,473422","0,526578","1,13025","1,11131","1,12027661268","X","1,13025","B","0,526578","0","0,01894","137","0,4920687973499298"
"Js 6h 3d","2d2h","58,1583","0,441614","0,558387","2,32651","2,32561","2,32600977821","X","2,32651","B","0,558387","0","0,000899999999999679","137","0,4920687973499298"
"Js 6h 3d","2d2s","58,143","0,410233","0,589767","2,32081","2,32048","2,32061537689","X","2,32081","B","0,589767","0","0,000330000000000386","137","0,4920687973499298"
"Js 6h 3d","2dAd","12,3872","0,552337","0,447662","1,78081","1,77025","1,77608090847","X","1,78081","X","0,552337","0","0,0105599999999999","137","0,4920687973499298"
"Js 6h 3d","2h2s","58,1331","0,387103","0,612897","2,31963","2,31928","2,31941548605","X","2,31963","B","0,612897","0","0,000350000000000072","137","0,4920687973499298"
"Js 6h 3d","2hAh","12,375","0,465366","0,534634","1,75985","1,75136","1,75531095734","X","1,75985","B","0,534634","0","0,00849000000000011","137","0,4920687973499298"
"Js 6h 3d","2sAs","12,3011","0,604731","0,395269","1,78937","1,77326","1,78300221641","X","1,78937","X","0,604731","0","0,0161099999999998","137","0,4920687973499298"
"Js 6h 3d","3c3h","54,1427","0,000459","0,999541","15,3051","15,3472","15,3471806761","B","15,3472","B","0,999541","0,0421000000000014","0","137","0,4920687973499298"
"Js 6h 3d","3c3s","54,1167","0,000371","0,999629","15,3013","15,3536","15,3535805967","B","15,3536","B","0,999629","0,0522999999999989","0","137","0,4920687973499298"
"Js 6h 3d","3c5c","12,1473","0,098832","0,901168","3,7838","3,78868","3,78819769984","B","3,78868","B","0,901168","0,00488","0","137","0,4920687973499298"
"Js 6h 3d","3cAc","68,0437","0,381939","0,618061","3,0504","3,04976","3,05000444096","X","3,0504","B","0,618061","0","0,000640000000000196","137","0,4920687973499298"
"Js 6h 3d","3h3s","54,1179","0,000489","0,999511","15,3132","15,3414","15,3413862102","B","15,3414","B","0,999511","0,0281999999999982","0","137","0,4920687973499298"
"Js 6h 3d","3h5h","12,2168","0,008063","0,991938","4,41413","4,42123","4,42117717393","B","4,42123","B","0,991938","0,00709999999999944","0","137","0,4920687973499298"
"Js 6h 3d","3hAh","68,9882","0,246562","0,753438","3,82613","3,81948","3,8211196373","X","3,82613","B","0,753438","0","0,00665000000000004","137","0,4920687973499298"
"Js 6h 3d","3s5s","12,2003","0,002952","0,997048","4,43464","4,448","4,44796056128","B","4,448","B","0,997048","0,0133599999999996","0","137","0,4920687973499298"
"Js 6h 3d","3sAs","68,5756","0,242893","0,757107","3,89477","3,88688","3,88879642577","X","3,89477","B","0,757107","0","0,00788999999999973","137","0,4920687973499298"
"Js 6h 3d","4c4d","57,5435","0,54726","0,45274","2,60688","2,60722","2,6070339316","B","2,60722","X","0,54726","0,000340000000000007","0","137","0,4920687973499298"
"Js 6h 3d","4c4h","57,546","0,551146","0,448854","2,6057","2,60499","2,60538131366","X","2,6057","X","0,551146","0","0,000709999999999766","137","0,4920687973499298"
"Js 6h 3d","4c4s","57,5419","0,566561","0,433439","2,59533","2,59576","2,59551637877","B","2,59576","X","0,566561","0,000430000000000152","0","137","0,4920687973499298"
"Js 6h 3d","4c5c","78,7111","0,100499","0,899501","5,88699","5,88818","5,88806040619","B","5,88818","B","0,899501","0,00119000000000025","0","137","0,4920687973499298"
"Js 6h 3d","4c6c","6,07064","6E-06","0,999994","4,08062","4,13662","4,136619664","B","4,13662","B","0,999994","0,056","0","137","0,4920687973499298"
"Js 6h 3d","4cAc","69,4833","0,280059","0,719941","1,3271","1,32972","1,32898624542","B","1,32972","B","0,719941","0,00261999999999984","0","137","0,4920687973499298"
"Js 6h 3d","4d4h","57,7191","0,435775","0,564225","2,66068","2,66087","2,66078720275","B","2,66087","B","0,564225","0,000189999999999912","0","137","0,4920687973499298"
"Js 6h 3d","4d4s","57,714","0,478585","0,521415","2,64967","2,65022","2,64995677825","B","2,65022","B","0,521415","0,00055000000000005","0","137","0,4920687973499298"
"Js 6h 3d","4d5d","79,3112","0,203077","0,796923","6,2506","6,25239","6,25202649217","B","6,25239","B","0,796923","0,00178999999999974","0","137","0,4920687973499298"
"Js 6h 3d","4d6d","6,09354","2,1E-05","0,999979","4,68205","4,74943","4,74942858502","B","4,74943","B","0,999979","0,06738","0","137","0,4920687973499298"
"Js 6h 3d","4dAd","70,5571","0,226972","0,773028","2,01276","2,01393","2,01366444276","B","2,01393","B","0,773028","0,00116999999999967","0","137","0,4920687973499298"
"Js 6h 3d","4h4s","57,717","0,486919","0,513081","2,64808","2,64748","2,6477721514","X","2,64808","B","0,513081","0","0,000599999999999934","137","0,4920687973499298"
"Js 6h 3d","4h5h","79,3679","0,159365","0,840635","6,27358","6,27442","6,2742861334","B","6,27442","B","0,840635","0,000840000000000174","0","137","0,4920687973499298"
"Js 6h 3d","4hAh","70,4917","0,257949","0,742051","1,9818","1,98188","1,98185936408","B","1,98188","B","0,742051","7,99999999996359E-05","0","137","0,4920687973499298"
"Js 6h 3d","4s5s","79,3045","0,141651","0,858349","6,27475","6,27608","6,27589160417","B","6,27608","B","0,858349","0,00133000000000028","0","137","0,4920687973499298"
"Js 6h 3d","4s6s","6,09425","2E-06","0,999998","4,71553","4,7986","4,79859983386","B","4,7986","B","0,999998","0,0830700000000002","0","137","0,4920687973499298"
"Js 6h 3d","4sAs","70,0602","0,21438","0,78562","2,01521","2,01622","2,0160034762","B","2,01622","B","0,78562","0,00100999999999951","0","137","0,4920687973499298"
"Js 6h 3d","5c5d","66,8634","0,535075","0,464925","2,58175","2,58242","2,58206149975","B","2,58242","X","0,535075","0,000669999999999948","0","137","0,4920687973499298"
"Js 6h 3d","5c5h","66,9143","0,543953","0,456047","2,58132","2,58163","2,58146137457","B","2,58163","X","0,543953","0,00030999999999981","0","137","0,4920687973499298"
"Js 6h 3d","5c5s","66,8578","0,541324","0,458675","2,57207","2,57286","2,57242978118","B","2,57286","X","0,541324","0,000789999999999846","0","137","0,4920687973499298"
"Js 6h 3d","5c6c","53,4697","0,021845","0,978155","3,99758","3,99986","3,9998101934","B","3,99986","B","0,978155","0,00228000000000028","0","137","0,4920687973499298"
"Js 6h 3d","5c7c","6,36426","0","1","3,7773","3,89164","3,89164","B","3,89164","B","1","0,11434","0","137","0,4920687973499298"
"Js 6h 3d","5cAc","77,7147","0,337745","0,662255","1,30963","1,31072","1,31035185795","B","1,31072","B","0,662255","0,00109000000000026","0","137","0,4920687973499298"
"Js 6h 3d","5d5h","67,2363","0,406511","0,593489","2,64755","2,64686","2,64714049259","X","2,64755","B","0,593489","0","0,000690000000000079","137","0,4920687973499298"
"Js 6h 3d","5d5s","67,1793","0,415276","0,584724","2,63807","2,63743","2,63769577664","X","2,63807","B","0,584724","0","0,000639999999999752","137","0,4920687973499298"
"Js 6h 3d","5d6d","53,7679","0,128384","0,871616","4,60412","4,6044","4,60436405248","B","4,6044","B","0,871616","0,000280000000000058","0","137","0,4920687973499298"
"Js 6h 3d","5d7d","6,42001","0","1","4,22112","4,3565","4,3565","B","4,3565","B","1","0,13538","0","137","0,4920687973499298"
"Js 6h 3d","5dAd","79,0788","0,289344","0,710656","1,99857","1,99989","1,99950806592","B","1,99989","B","0,710656","0,00131999999999977","0","137","0,4920687973499298"
"Js 6h 3d","5h5s","67,2318","0,419925","0,580075","2,63728","2,63582","2,6364330905","X","2,63728","B","0,580075","0","0,00146000000000024","137","0,4920687973499298"
"Js 6h 3d","5h7h","6,43141","0","1","4,24762","4,39514","4,39514","B","4,39514","B","1","0,14752","0","137","0,4920687973499298"
"Js 6h 3d","5hAh","79,0707","0,320895","0,679105","1,96799","1,96725","1,9674874623","X","1,96799","B","0,679105","0","0,000739999999999963","137","0,4920687973499298"
"Js 6h 3d","5s6s","53,7677","0,118996","0,881004","4,64279","4,64573","4,64538015176","B","4,64573","B","0,881004","0,00293999999999972","0","137","0,4920687973499298"
"Js 6h 3d","5s7s","6,41985","0","1","4,25962","4,42393","4,42393","B","4,42393","B","1","0,16431","0","137","0,4920687973499298"
"Js 6h 3d","5sAs","78,504","0,274446","0,725554","2,00102","2,00109","2,00107078878","B","2,00109","B","0,725554","7,00000000000145E-05","0","137","0,4920687973499298"
"Js 6h 3d","6c6d","102,858","0,091779","0,908221","15,8761","15,8758","15,8758275337","X","15,8761","B","0,908221","0","0,000299999999997524","137","0,4920687973499298"
"Js 6h 3d","6c6s","102,869","0,099044","0,900956","15,8768","15,8792","15,8789622944","B","15,8792","B","0,900956","0,00240000000000151","0","137","0,4920687973499298"
"Js 6h 3d","6c7c","57,8214","0,48587","0,51413","3,71316","3,70205","3,7074480157","X","3,71316","B","0,51413","0","0,01111","137","0,4920687973499298"
